timestamp,sandboxLog,lambdaLog
745100,,"mid=9982.0 dyn_mean=9959.7 z=0.70 mom=17.0 trend=0.53 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15298 peak=16194 dd=896 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9974(✓) ask@9990(✓) qty=1"
745200,,"mid=9983.0 dyn_mean=9959.7 z=0.73 mom=17.0 trend=0.73 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15291 peak=16194 dd=903 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9975(✓) ask@9991(✓) qty=1"
745300,,"mid=9985.0 dyn_mean=9959.8 z=0.79 mom=15.0 trend=0.85 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15277 peak=16194 dd=917 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9977(✓) ask@9993(✓) qty=1"
745400,,"mid=9983.0 dyn_mean=9959.8 z=0.73 mom=15.0 trend=0.97 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15291 peak=16194 dd=903 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9975(✓) ask@9991(✓) qty=1"
745500,,"mid=9983.0 dyn_mean=9959.8 z=0.72 mom=14.0 trend=0.94 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15291 peak=16194 dd=903 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9975(✓) ask@9991(✓) qty=1"
745600,,"mid=9980.5 dyn_mean=9959.8 z=0.65 mom=12.5 trend=1.02 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15308 peak=16194 dd=886 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9972(✓) ask@9988(✓) qty=1"
745700,,"mid=9981.0 dyn_mean=9959.9 z=0.66 mom=9.0 trend=1.02 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15305 peak=16194 dd=889 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9973(✓) ask@9989(✓) qty=1"
745800,,"mid=9980.0 dyn_mean=9959.9 z=0.63 mom=10.0 trend=0.88 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15312 peak=16194 dd=882 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9972(✓) ask@9988(✓) qty=1"
745900,,"mid=9978.0 dyn_mean=9959.9 z=0.57 mom=8.0 trend=0.61 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15326 peak=16194 dd=868 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9970(✓) ask@9986(✓) qty=1"
746000,,"mid=9981.0 dyn_mean=9959.9 z=0.66 mom=10.0 trend=0.67 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15305 peak=16194 dd=889 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9973(✓) ask@9989(✓) qty=1"
746100,,"mid=9983.0 dyn_mean=9959.9 z=0.72 mom=14.0 trend=0.80 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15291 peak=16194 dd=903 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9975(✓) ask@9991(✓) qty=1"
746200,,"mid=9983.5 dyn_mean=9960.0 z=0.74 mom=14.5 trend=1.14 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15288 peak=16194 dd=906 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9976(✓) ask@9992(✓) qty=1"
746300,,"mid=9985.0 dyn_mean=9960.0 z=0.78 mom=18.0 trend=1.23 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15277 peak=16194 dd=917 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9977(✓) ask@9993(✓) qty=1"
746400,,"mid=9987.0 dyn_mean=9960.0 z=0.84 mom=20.0 trend=1.36 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
746500,,"mid=9986.0 dyn_mean=9960.0 z=0.81 mom=18.5 trend=1.22 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15270 peak=16194 dd=924 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9978(✓) ask@9994(✓) qty=1"
746600,,"mid=9986.0 dyn_mean=9960.1 z=0.81 mom=17.0 trend=1.04 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15270 peak=16194 dd=924 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9978(✓) ask@9994(✓) qty=1"
746700,,"mid=9984.0 dyn_mean=9960.1 z=0.75 mom=14.0 trend=0.83 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15284 peak=16194 dd=910 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9976(✓) ask@9992(✓) qty=1"
746800,,"mid=9982.0 dyn_mean=9960.1 z=0.68 mom=12.0 trend=0.75 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15298 peak=16194 dd=896 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9974(✓) ask@9990(✓) qty=1"
746900,,"mid=9982.0 dyn_mean=9960.1 z=0.68 mom=12.0 trend=0.90 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15298 peak=16194 dd=896 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9974(✓) ask@9990(✓) qty=1"
747000,,"mid=9983.0 dyn_mean=9960.2 z=0.71 mom=13.0 trend=1.20 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15291 peak=16194 dd=903 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9975(✓) ask@9991(✓) qty=1"
747100,,"mid=9985.0 dyn_mean=9960.2 z=0.78 mom=16.0 trend=1.33 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15277 peak=16194 dd=917 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9977(✓) ask@9993(✓) qty=1"
747200,,"mid=9987.0 dyn_mean=9960.2 z=0.84 mom=17.0 trend=1.60 regime=WAITING_FOR_REVERSAL | DAMPENED target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
747300,,"mid=9987.0 dyn_mean=9960.2 z=0.84 mom=19.0 trend=1.60 regime=WAITING_FOR_REVERSAL | DAMPENED target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
747400,,"mid=9989.0 dyn_mean=9960.3 z=0.90 mom=23.0 trend=1.66 regime=WAITING_FOR_REVERSAL | DAMPENED target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15249 peak=16194 dd=945 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9981(✓) ask@9997(✓) qty=1"
747500,,"mid=9990.0 dyn_mean=9960.3 z=0.93 mom=24.5 trend=1.66 regime=WAITING_FOR_REVERSAL | DAMPENED target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15242 peak=16194 dd=952 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9982(✓) ask@9998(✓) qty=1"
747600,,"mid=9992.0 dyn_mean=9960.3 z=0.99 mom=29.0 trend=1.61 regime=WAITING_FOR_REVERSAL | DAMPENED target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15228 peak=16194 dd=966 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9984(✓) ask@10000(✓) qty=1"
747700,,"mid=9986.0 dyn_mean=9960.3 z=0.80 mom=22.0 trend=1.10 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15270 peak=16194 dd=924 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9978(✓) ask@9994(✓) qty=1"
747800,,"mid=9993.0 dyn_mean=9960.4 z=1.02 mom=27.5 trend=1.33 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15221 peak=16194 dd=973 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9985(✓) ask@10001(✓) qty=1"
747900,,"mid=9992.0 dyn_mean=9960.4 z=0.99 mom=23.0 trend=1.08 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15228 peak=16194 dd=966 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9984(✓) ask@10000(✓) qty=1"
748000,,"mid=9993.0 dyn_mean=9960.4 z=1.02 mom=23.0 trend=0.84 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15221 peak=16194 dd=973 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9985(✓) ask@10001(✓) qty=1"
748100,,"mid=9989.0 dyn_mean=9960.5 z=0.89 mom=16.0 trend=0.50 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15249 peak=16194 dd=945 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9981(✓) ask@9997(✓) qty=1"
748200,,"mid=9989.0 dyn_mean=9960.5 z=0.89 mom=16.0 trend=0.38 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15249 peak=16194 dd=945 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9981(✓) ask@9997(✓) qty=1"
748300,,"mid=9988.0 dyn_mean=9960.5 z=0.86 mom=12.0 trend=0.38 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15256 peak=16194 dd=938 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9980(✓) ask@9996(✓) qty=1"
748400,,"mid=9988.0 dyn_mean=9960.6 z=0.86 mom=16.0 trend=0.25 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15256 peak=16194 dd=938 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9980(✓) ask@9996(✓) qty=1"
748500,,"mid=9986.0 dyn_mean=9960.6 z=0.79 mom=12.0 trend=0.06 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15270 peak=16194 dd=924 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9978(✓) ask@9994(✓) qty=1"
748600,,"mid=9989.0 dyn_mean=9960.6 z=0.89 mom=15.0 trend=0.31 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15249 peak=16194 dd=945 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9981(✓) ask@9997(✓) qty=1"
748700,,"mid=9989.0 dyn_mean=9960.6 z=0.89 mom=15.0 trend=0.65 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15249 peak=16194 dd=945 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9981(✓) ask@9997(✓) qty=1"
748800,,"mid=9988.0 dyn_mean=9960.7 z=0.85 mom=12.0 trend=0.40 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15256 peak=16194 dd=938 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9980(✓) ask@9996(✓) qty=1"
748900,,"mid=9988.0 dyn_mean=9960.7 z=0.85 mom=13.0 trend=0.33 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15256 peak=16194 dd=938 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9980(✓) ask@9996(✓) qty=1"
749000,,"mid=9984.0 dyn_mean=9960.7 z=0.73 mom=9.0 trend=0.06 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15284 peak=16194 dd=910 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9976(✓) ask@9992(✓) qty=1"
749100,,"mid=9981.0 dyn_mean=9960.7 z=0.63 mom=7.0 trend=-0.13 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15305 peak=16194 dd=889 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9973(✓) ask@9989(✓) qty=1"
749200,,"mid=9981.0 dyn_mean=9960.8 z=0.63 mom=9.0 trend=-0.06 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15305 peak=16194 dd=889 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9973(✓) ask@9989(✓) qty=1"
749300,,"mid=9981.0 dyn_mean=9960.8 z=0.63 mom=7.5 trend=0.13 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15305 peak=16194 dd=889 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9973(✓) ask@9989(✓) qty=1"
749400,,"mid=9982.0 dyn_mean=9960.8 z=0.66 mom=11.0 trend=0.06 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15298 peak=16194 dd=896 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9974(✓) ask@9990(✓) qty=1"
749500,,"mid=9982.0 dyn_mean=9960.8 z=0.66 mom=10.0 trend=0.27 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15298 peak=16194 dd=896 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9974(✓) ask@9990(✓) qty=1"
749600,,"mid=9983.0 dyn_mean=9960.8 z=0.69 mom=10.0 trend=0.40 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15291 peak=16194 dd=903 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9975(✓) ask@9991(✓) qty=1"
749700,,"mid=9984.0 dyn_mean=9960.9 z=0.72 mom=12.0 trend=0.27 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15284 peak=16194 dd=910 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9976(✓) ask@9992(✓) qty=1"
749800,,"mid=9986.0 dyn_mean=9960.9 z=0.78 mom=15.0 trend=0.40 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15270 peak=16194 dd=924 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9978(✓) ask@9994(✓) qty=1"
749900,,"mid=9985.0 dyn_mean=9960.9 z=0.75 mom=10.0 trend=0.27 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15277 peak=16194 dd=917 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9977(✓) ask@9993(✓) qty=1"
750000,,"mid=9988.0 dyn_mean=9960.9 z=0.85 mom=13.0 trend=0.39 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15256 peak=16194 dd=938 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9980(✓) ask@9996(✓) qty=1"
750100,,"mid=9990.0 dyn_mean=9961.0 z=0.91 mom=16.0 trend=0.46 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15242 peak=16194 dd=952 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9982(✓) ask@9998(✓) qty=1"
750200,,"mid=9987.0 dyn_mean=9961.0 z=0.81 mom=14.0 trend=0.13 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
750300,,"mid=9987.0 dyn_mean=9961.0 z=0.81 mom=15.0 trend=0.26 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
750400,,"mid=9986.0 dyn_mean=9961.0 z=0.78 mom=12.0 trend=0.19 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15270 peak=16194 dd=924 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9978(✓) ask@9994(✓) qty=1"
750500,,"mid=9988.0 dyn_mean=9961.1 z=0.84 mom=13.0 trend=0.49 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15256 peak=16194 dd=938 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9980(✓) ask@9996(✓) qty=1"
750600,,"mid=9989.0 dyn_mean=9961.1 z=0.87 mom=14.0 trend=0.52 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15249 peak=16194 dd=945 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9981(✓) ask@9997(✓) qty=1"
750700,,"mid=9990.0 dyn_mean=9961.1 z=0.90 mom=15.0 trend=0.65 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15242 peak=16194 dd=952 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9982(✓) ask@9998(✓) qty=1"
750800,,"mid=9991.0 dyn_mean=9961.2 z=0.93 mom=12.0 trend=0.85 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15235 peak=16194 dd=959 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9983(✓) ask@9999(✓) qty=1"
750900,,"mid=9987.0 dyn_mean=9961.2 z=0.81 mom=9.0 trend=0.39 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
751000,,"mid=9990.0 dyn_mean=9961.2 z=0.90 mom=10.0 trend=0.45 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15242 peak=16194 dd=952 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9982(✓) ask@9998(✓) qty=1"
751100,,"mid=9991.0 dyn_mean=9961.2 z=0.93 mom=19.0 trend=0.48 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15235 peak=16194 dd=959 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9983(✓) ask@9999(✓) qty=1"
751200,,"mid=9989.0 dyn_mean=9961.3 z=0.87 mom=18.0 trend=0.25 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15249 peak=16194 dd=945 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9981(✓) ask@9997(✓) qty=1"
751300,,"mid=9988.0 dyn_mean=9961.3 z=0.83 mom=20.0 trend=0.06 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15256 peak=16194 dd=938 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9980(✓) ask@9996(✓) qty=1"
751400,,"mid=9988.0 dyn_mean=9961.3 z=0.83 mom=20.0 trend=0.13 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15256 peak=16194 dd=938 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9980(✓) ask@9996(✓) qty=1"
751500,,"mid=9987.0 dyn_mean=9961.4 z=0.80 mom=18.0 trend=0.06 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
751600,,"mid=9989.0 dyn_mean=9961.4 z=0.86 mom=20.0 trend=0.32 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15249 peak=16194 dd=945 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9981(✓) ask@9997(✓) qty=1"
751700,,"mid=9987.0 dyn_mean=9961.4 z=0.80 mom=17.0 trend=0.32 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
751800,,"mid=9990.0 dyn_mean=9961.4 z=0.89 mom=17.0 trend=0.50 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15242 peak=16194 dd=952 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9982(✓) ask@9998(✓) qty=1"
751900,,"mid=9986.0 dyn_mean=9961.5 z=0.77 mom=14.0 trend=0.18 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15270 peak=16194 dd=924 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9978(✓) ask@9994(✓) qty=1"
752000,,"mid=9987.0 dyn_mean=9961.5 z=0.80 mom=15.0 trend=0.12 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-13 took=0 gap=13 cum_pnl=15263 peak=16194 dd=931 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9979(✓) ask@9995(✓) qty=1"
752100,,"mid=9985.0 dyn_mean=9961.5 z=0.73 mom=13.0 trend=-0.12 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-13 took=0 gap=13 cum_pnl=15289 peak=16194 dd=905 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9977(✓) ask@9993(✓) qty=1"
752200,,"mid=9989.5 dyn_mean=9961.5 z=0.87 mom=16.5 trend=0.15 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-13 took=0 gap=13 cum_pnl=15230 peak=16194 dd=964 m38_hit=(A-)
MARK38: mode=PROBE conf=1 bid@9982(✓) ask@9998(✓) qty=1"
752300,,"mid=9985.0 dyn_mean=9961.6 z=0.73 mom=10.0 trend=-0.23 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-13 took=0 gap=13 cum_pnl=15289 peak=16194 dd=905 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@9977(✓) ask@9993(✓) qty=1"
752400,,"mid=9982.0 dyn_mean=9961.6 z=0.64 mom=9.0 trend=-0.45 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-13 took=0 gap=13 cum_pnl=15328 peak=16194 dd=866 m38_hit=(A-)
MARK38: mode=EXPLOIT conf=2 bid@9975(✓) ask@9989(✓) qty=10"
752500,,"mid=9982.0 dyn_mean=9961.6 z=0.64 mom=7.0 trend=-0.57 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-13 took=0 gap=13 cum_pnl=15328 peak=16194 dd=866 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@9975(✓) ask@9989(✓) qty=10"
752600,,"mid=9981.0 dyn_mean=9961.6 z=0.61 mom=4.0 trend=-0.30 regime=MILD_REVERSION target=-50 pos_orig=-13 took=0 gap=-37 cum_pnl=15341 peak=16194 dd=853 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@9974(✓) ask@9988(✓) qty=10"
752700,,"mid=9980.0 dyn_mean=9961.6 z=0.57 mom=3.0 trend=-0.87 regime=MILD_REVERSION target=-45 pos_orig=-13 took=0 gap=-32 cum_pnl=15354 peak=16194 dd=840 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@9973(✓) ask@9987(✓) qty=10"
752800,,"mid=9979.0 dyn_mean=9961.7 z=0.54 mom=5.0 trend=-0.87 regime=MILD_REVERSION target=-40 pos_orig=-13 took=0 gap=-27 cum_pnl=15367 peak=16194 dd=827 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@9972(✓) ask@9986(✓) qty=10"
752900,,"mid=9977.0 dyn_mean=9961.7 z=0.48 mom=1.0 trend=-1.07 regime=MILD_REVERSION target=-29 pos_orig=-13 took=0 gap=-16 cum_pnl=15393 peak=16194 dd=801 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@9969(✓) ask@9985(✓) qty=1"
753000,,"mid=9978.0 dyn_mean=9961.7 z=0.51 mom=2.0 trend=-0.76 regime=MILD_REVERSION target=-34 pos_orig=-13 took=0 gap=-21 cum_pnl=15380 peak=16194 dd=814 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@9970(✓) ask@9986(✓) qty=1"
753100,,"mid=9977.0 dyn_mean=9961.7 z=0.48 mom=2.0 trend=-0.83 regime=MILD_REVERSION target=-29 pos_orig=-13 took=0 gap=-16 cum_pnl=15393 peak=16194 dd=801 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@9969(✓) ask@9985(✓) qty=1"
753200,,"mid=9977.0 dyn_mean=9961.7 z=0.48 mom=6.0 trend=-0.76 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-13 took=0 gap=13 cum_pnl=15393 peak=16194 dd=801 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@9969(✓) ask@9985(✓) qty=1"
753300,,"mid=9974.0 dyn_mean=9961.7 z=0.38 mom=1.0 trend=-0.95 regime=MILD_REVERSION target=-13 pos_orig=-13 took=0 gap=0 cum_pnl=15432 peak=16194 dd=762 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@9966(✓) ask@9982(✓) qty=1"
753400,,"mid=9976.0 dyn_mean=9961.7 z=0.45 mom=2.0 trend=-0.68 regime=MILD_REVERSION target=-24 pos_orig=-7 took=0 gap=-17 cum_pnl=15406 peak=16194 dd=788 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9968(✓) ask@9984(✓) qty=1"
753500,,"mid=9975.0 dyn_mean=9961.8 z=0.41 mom=3.0 trend=-0.96 regime=MILD_REVERSION target=-18 pos_orig=-7 took=0 gap=-11 cum_pnl=15413 peak=16194 dd=781 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@9967(✓) ask@9983(✓) qty=1"
753600,,"mid=9975.0 dyn_mean=9961.8 z=0.41 mom=3.0 trend=-0.96 regime=MILD_REVERSION target=-18 pos_orig=-7 took=0 gap=-11 cum_pnl=15413 peak=16194 dd=781 m38_hit=(-B)
MARK38: mode=PROBE conf=1 bid@9967(✓) ask@9983(✓) qty=1"
753700,,"mid=9975.0 dyn_mean=9961.8 z=0.41 mom=2.0 trend=-0.90 regime=MILD_REVERSION target=-18 pos_orig=-7 took=0 gap=-11 cum_pnl=15413 peak=16194 dd=781 m38_hit=(-B)
MARK38: mode=EXPLOIT conf=2 bid@9968(✓) ask@9982(✓) qty=10"
753800,,"mid=9977.0 dyn_mean=9961.8 z=0.47 mom=6.0 trend=-0.75 regime=WAITING_FOR_REVERSAL target=0 pos_orig=-7 took=0 gap=7 cum_pnl=15399 peak=16194 dd=795 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@9970(✓) ask@9984(✓) qty=10"
